time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1966-11-14T20:02:36.100Z,39.9,-104.7,5,3.5,ml,,,,,ushis,ushis2939,2018-06-04T20:43:45.000Z,"Colorado",earthquake,,,,,reviewed,ushis,gol
1966-11-11T12:00:01.070Z,37.1343333,-116.0498333,0.2,3.84,ml,12,278,1.745,0.6,ci,ci3340615,2016-01-28T19:41:16.460Z,"67km ENE of Beatty, NV",nuclear explosion,99,31.61,0.222,11,reviewed,ci,ci
1966-11-05T14:45:01.330Z,37.1698333,-116.0471667,0.2,3.56,ml,9,280,1.749,0.88,ci,ci3340613,2016-01-28T19:54:18.160Z,"69km ENE of Beatty, NV",nuclear explosion,99,31.61,0.078,8,reviewed,ci,ci
1966-11-05T05:18:15.110Z,31.5728333,-115.615,6,4.78,ml,9,296,1.223,0.52,ci,ci3329951,2016-01-28T19:54:19.680Z,"84km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,3.14,31.61,0.131,7,reviewed,ci,ci
1966-10-27T12:05:52.440Z,36.5058333,-121.2545,6,4.37,ml,13,295,2.111,0.59,ci,ci3330021,2016-01-28T19:32:44.190Z,"11km NE of Soledad, CA",earthquake,5.51,31.61,0.179,12,reviewed,ci,ci
1966-10-26T15:17:39.400Z,37.3,-114.2,33,4.3,mb,,,,,ushis,ushis2937,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-10-25T16:39:33.100Z,37.3,-114.2,33,4.4,mb,,,,,ushis,ushis2936,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-10-22T17:16:27.600Z,40.6,-116.3,32,4.5,mb,,,,,ushis,ushis2935,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-10-20T14:25:41.710Z,35.1401667,-117.3268333,6,3.77,ml,13,98,0.4561,0.34,ci,ci3330007,2016-01-28T19:54:17.590Z,"33km ENE of Boron, CA",earthquake,0.74,31.61,0.119,11,reviewed,ci,ci
1966-10-20T03:13:34.940Z,32.788,-115.5741667,6,3.72,ml,4,301,0.02353,0.78,ci,ci3330005,2016-01-28T19:50:02.610Z,"2km W of El Centro, CA",earthquake,8.55,31.61,0.179,9,reviewed,ci,ci
1966-10-11T16:59:13.200Z,35.1185,-117.3153333,6,4.36,ml,13,101,0.4556,0.43,ci,ci3329994,2016-01-28T19:32:42.630Z,"33km ENE of Boron, CA",earthquake,0.9,31.61,0.317,10,reviewed,ci,ci
1966-10-03T02:26:03.700Z,37.4,-104.1,10,4.5,mb,,,,,ushis,ushis2933,2018-06-04T20:43:45.000Z,"Colorado",earthquake,,,,,reviewed,ushis,us
1966-10-02T15:39:42.800Z,37.3,-114.2,33,4.5,mb,,,,,ushis,ushis2932,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-10-02T05:12:35.200Z,33.9878333,-118.3166667,7.77,3.52,ml,10,117,0.2006,0.43,ci,ci3330040,2018-06-04T20:43:45.000Z,"3km ESE of View Park-Windsor Hills, CA",earthquake,1.26,2.16,0.279,10,reviewed,ci,ci
1966-09-29T14:45:32.900Z,37.1686667,-116.0461667,0.01,3.83,ml,12,267,1.75,0.7,ci,ci3330030,2016-01-28T19:41:06.940Z,"69km ENE of Beatty, NV",nuclear explosion,99,31.61,0.111,11,reviewed,ci,ci
1966-09-23T18:00:02.530Z,37.0208333,-116.0363333,0.6,3.78,ml,13,282,1.741,0.31,ci,ci3340595,2016-01-28T19:54:14.060Z,"65km E of Beatty, NV",nuclear explosion,99,31.61,0.185,12,reviewed,ci,ci
1966-09-23T11:56:10.600Z,37.3,-114.1,33,4.5,mb,,,,,ushis,ushis2930,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-09-22T19:59:40.200Z,37.3,-114.2,33,4.4,mb,,,,,ushis,ushis2929,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-09-22T18:57:37.500Z,37.4,-114.2,33,5.3,mb,,,,,ushis,ushis2928,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-09-22T18:56:41.000Z,37.3,-114.2,33,4.5,mb,,,,,ushis,ushis2927,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-09-16T22:54:11.660Z,33.1748333,-116.3893333,6,3.55,ml,7,157,0.4348,0.83,ci,ci3330077,2016-01-28T19:41:10.020Z,"9km S of Borrego Springs, CA",earthquake,2.35,31.61,0.171,8,reviewed,ci,ci
1966-09-14T22:40:28.000Z,39.42,-120.15,3,4.5,mb,,,,,ushis,ushis2926,2018-06-04T20:43:45.000Z,"Northern California",earthquake,,,,,reviewed,ushis,us
1966-09-14T22:00:28.000Z,39.42,-120.15,3,4.3,mb,,,,,ushis,ushis2925,2018-06-04T20:43:45.000Z,"Northern California",earthquake,,,,,reviewed,ushis,us
1966-09-12T17:20:11.000Z,39.42,-120.15,3,4.8,mb,,,,,ushis,ushis2924,2018-06-04T20:43:45.000Z,"Northern California",earthquake,,,,,reviewed,ushis,us
1966-09-12T16:41:03.400Z,39.438,-120.16,10,5.91,mw,,,,,ushis,ushis2923,2018-06-04T20:43:45.000Z,"Northern California",earthquake,,,,,reviewed,ushis,ka
1966-09-12T15:30:02.950Z,36.8768333,-115.9506667,0.3,4,ml,14,258,1.7,0.81,ci,ci3340590,2016-01-28T19:58:17.410Z,"72km E of Beatty, NV",nuclear explosion,99,31.61,0.141,9,reviewed,ci,ci
1966-09-04T11:23:19.900Z,37.4,-114.2,33,4.2,mb,,,,,ushis,ushis2921,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-09-02T11:06:30.130Z,34.1236667,-117.4073333,5.9,3.68,ml,15,83,0.1325,0.43,ci,ci3330054,2016-01-28T19:37:02.860Z,"4km WNW of Rialto, CA",earthquake,1.13,1.77,0.195,11,reviewed,ci,ci
1966-08-22T08:27:31.800Z,37.3,-114.2,33,4.3,mb,,,,,ushis,ushis2918,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-08-19T22:51:18.710Z,36.1948333,-120.4231667,6,3.54,ml,7,306,1.373,0.67,ci,ci3330098,2016-01-28T19:32:39.070Z,"8km NW of Coalinga, CA",earthquake,5.03,31.61,0.102,8,reviewed,ci,ci
1966-08-19T10:51:38.100Z,37.438,-114.191,7,4.2,mb,,,,,ushis,ushis2916,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-08-18T17:35:07.600Z,37.4,-114.2,33,5.2,mb,,,,,ushis,ushis2915,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-08-18T09:15:38.500Z,37.3,-114.2,33,4.6,mb,,,,,ushis,ushis2914,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-08-18T06:15:02.700Z,37.3,-114.2,34,4.2,mb,,,,,ushis,ushis2913,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-08-17T23:07:59.100Z,37.3,-114.1,33,4.9,mb,,,,,ushis,ushis2912,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-08-16T19:50:10.500Z,37.4,-114.2,33,4.6,mb,,,,,ushis,ushis2910,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-08-16T18:02:36.000Z,37.38,-114.157,10,5.7,mw,,,,,iscgem,iscgem844550,2019-05-17T19:37:54.870Z,"Nevada",earthquake,,,,,automatic,iscgem,iscgem
1966-08-10T17:45:38.030Z,30.3275,-114.561,6,4.3,mh,3,338,2.958,3.19,ci,ci10086778,2016-01-28T19:49:56.790Z,"212km SSE of Estacion Coahuila, B.C., MX",earthquake,99,31.61,,0,reviewed,ci,ci
1966-08-10T13:16:02.920Z,37.1686667,-116.0476667,0.2,3.59,ml,7,292,1.748,0.37,ci,ci3340573,2016-01-28T19:41:04.830Z,"69km ENE of Beatty, NV",nuclear explosion,99,31.61,0.306,8,reviewed,ci,ci
1966-08-07T17:36:27.000Z,31.661,-114.504,15,6.5,mw,,,,,iscgem,iscgem844236,2019-05-17T19:11:30.042Z,"Baja California-Sonora border region, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1966-08-07T17:03:23.380Z,36.0731667,-120.4361667,6,3.52,ml,10,304,1.345,0.42,ci,ci3330112,2016-01-28T19:45:29.660Z,"10km SW of Coalinga, CA",earthquake,3.48,31.61,0.093,9,reviewed,ci,ci
1966-08-07T00:23:52.930Z,32.6276667,-117.9463333,6,3.6,ml,9,236,1.076,0.34,ci,ci3330111,2016-01-28T19:41:06.300Z,"43km ESE of San Clemente Is. (SE tip), CA",earthquake,2.29,31.61,0.125,10,reviewed,ci,ci
1966-08-03T12:39:03.300Z,35.9811667,-120.451,6,3.79,ml,11,298,1.335,0.48,ci,ci3330108,2016-01-28T19:32:38.070Z,"9km N of Parkfield, CA",earthquake,2.72,31.61,0.152,11,reviewed,ci,ci
1966-07-28T15:33:32.170Z,37.1403333,-116.0988333,0.2,3.63,ml,11,265,1.706,1.18,ci,ci3340570,2016-01-28T19:41:03.310Z,"64km ENE of Beatty, NV",nuclear explosion,99,31.61,0.239,8,reviewed,ci,ci
1966-07-23T22:56:00.890Z,35.4701667,-114.5945,6,3.76,ml,7,267,1.815,0.79,ci,ci3340567,2016-01-28T19:45:28.680Z,"34km N of Laughlin, NV",earthquake,5.5,31.61,0.075,6,reviewed,ci,ci
1966-07-15T10:09:44.810Z,35.4063333,-117.811,6,3.9,ml,13,73,0.444,0.45,ci,ci3330169,2016-01-28T19:45:27.680Z,"16km WNW of Johannesburg, CA",earthquake,1.24,31.61,0.168,11,reviewed,ci,ci
1966-07-13T01:13:21.800Z,31.8873333,-116.2535,6,3.8,ml,8,292,,0.6,ci,ci3330165,2016-01-28T19:58:14.400Z,"35km E of Ensenada, B.C., MX",earthquake,3.37,31.61,0.174,4,reviewed,ci,ci
1966-07-02T12:08:35.750Z,35.7866667,-120.3265,8.578,3.7,ma,8,86,0.02523,0.04,nc,nc1000068,2016-12-08T18:55:31.977Z,"Central California",earthquake,0.6,0.65,,0,reviewed,nc,nc
1966-06-30T22:15:01.290Z,37.3158333,-116.299,0.8,5.42,ml,15,270,1.564,0.3,ci,ci3330149,2016-01-28T19:49:48.740Z,"61km NE of Beatty, NV",nuclear explosion,99,31.61,0.376,10,reviewed,ci,ci
1966-06-30T01:17:38.420Z,35.7981667,-120.2046667,6,3.81,ml,10,248,1.111,0.64,ci,ci3330148,2016-01-28T20:02:39.340Z,"12km NE of Cholame, CA",earthquake,4.44,31.61,0.169,12,reviewed,ci,ci
1966-06-29T19:53:22.890Z,36.1725,-120.7293333,6,4.8,ml,12,304,1.601,0.53,ci,ci3330147,2018-06-04T20:43:45.000Z,"34km W of Coalinga, CA",earthquake,3.92,31.61,0.262,12,reviewed,ci,ci
1966-06-29T13:11:57.010Z,35.9263333,-120.3733333,6,3.71,ml,10,300,1.263,0.46,ci,ci3330145,2016-01-28T19:45:27.190Z,"6km ENE of Parkfield, CA",earthquake,2.63,31.61,0.119,11,reviewed,ci,ci
1966-06-29T02:19:41.860Z,35.8548333,-120.4698333,6,3.9,ml,11,253,1.331,0.56,ci,ci3330143,2016-01-28T19:36:56.850Z,"6km SW of Parkfield, CA",earthquake,2.64,31.61,0.189,12,reviewed,ci,ci
1966-06-28T06:32:20.980Z,35.846,-120.4103333,6,3.76,ml,13,251,1.282,0.61,ci,ci3330137,2016-01-28T19:32:35.990Z,"6km SSE of Parkfield, CA",earthquake,3.93,31.61,0.126,11,reviewed,ci,ci
1966-06-28T05:45:59.070Z,35.9866667,-120.422,6,3.7,ml,10,301,1.313,0.42,ci,ci3330136,2016-01-28T19:49:52.280Z,"10km N of Parkfield, CA",earthquake,2.51,31.61,0.089,11,reviewed,ci,ci
1966-06-28T04:35:27.100Z,35.7653333,-120.1915,6,4,ml,5,282,1.098,0.43,ci,ci3330131,2016-01-28T20:02:38.830Z,"11km ENE of Cholame, CA",earthquake,2.69,31.61,0.051,5,reviewed,ci,ci
1966-06-28T04:32:47.390Z,36.0571667,-120.3228333,6,3.9,ml,3,331,1.253,0.41,ci,ci3330128,2016-01-28T19:54:08.700Z,"10km SSE of Coalinga, CA",earthquake,5.56,31.61,0.116,5,reviewed,ci,ci
1966-06-28T04:28:36.000Z,35.95,-120.5,6,4.5,mh,,,,,ci,ci10086774,2018-06-04T20:43:45.000Z,"8km NW of Parkfield, CA",earthquake,,,,0,reviewed,ci,ci
1966-06-28T04:26:16.260Z,35.7905,-120.294,6,5.47,ml,15,247,1.183,0.48,ci,ci3330127,2018-06-04T20:43:45.000Z,"8km N of Cholame, CA",earthquake,3.51,31.61,0.075,8,reviewed,ci,ci
1966-06-28T04:09:00.130Z,35.8085,-120.188,6,4.69,ml,13,247,1.098,0.45,ci,ci3330124,2018-06-04T20:43:45.000Z,"14km NE of Cholame, CA",earthquake,5.57,31.61,0.062,10,reviewed,ci,ci
1966-06-28T01:00:19.240Z,36.526,-121.3826667,6,3.8,ml,10,304,2.215,0.59,ci,ci3330123,2016-01-28T19:32:34.920Z,"6km ENE of Gonzales, CA",earthquake,5.19,31.61,0.054,11,reviewed,ci,ci
1966-06-25T17:13:01.150Z,37.1553333,-116.0721667,0.3,4.2,ml,10,266,1.728,0.73,ci,ci3340557,2016-01-28T19:32:33.320Z,"66km ENE of Beatty, NV",nuclear explosion,99,31.61,0.338,12,reviewed,ci,ci
1966-06-24T21:42:46.470Z,36.6178333,-121.176,6,3.75,ml,10,288,2.098,0.72,ci,ci3330183,2016-01-28T19:40:59.710Z,"25km NNE of Soledad, CA",earthquake,4.25,31.61,0.14,8,reviewed,ci,ci
1966-06-21T09:46:06.810Z,35.1741667,-121.7793333,6,4.49,ml,5,324,1.85,0.69,ci,ci3330180,2016-01-28T19:45:26.130Z,"77km SW of Cambria, CA",earthquake,12.37,31.61,0.3,10,reviewed,ci,ci
1966-06-15T18:02:48.660Z,37.1715,-116.0488333,0.01,4.52,ml,16,267,1.748,0.5,ci,ci3340554,2016-01-28T19:58:10.900Z,"69km ENE of Beatty, NV",nuclear explosion,99,31.61,0.261,12,reviewed,ci,ci
1966-06-15T17:00:01.330Z,37.0096667,-116.2023333,0.3,4.17,ml,14,258,1.612,0.73,ci,ci3340553,2016-01-28T20:02:36.830Z,"50km ENE of Beatty, NV",nuclear explosion,99,31.61,0.288,12,reviewed,ci,ci
1966-06-10T14:30:01.000Z,37.0594,-116.0388,0.5,4.02,ml,0,260.6,1.752,0.56,ci,ci3340550,2016-04-02T16:12:42.028Z,"66km ENE of Beatty, NV",nuclear explosion,,,,12,reviewed,ci,ci
1966-06-03T14:00:01.700Z,37.0683333,-116.0353333,0.6,4.81,ml,15,263,1.756,0.45,ci,ci3340546,2016-01-28T19:45:24.030Z,"66km ENE of Beatty, NV",nuclear explosion,99,31.61,0.267,10,reviewed,ci,ci
1966-06-02T15:30:01.660Z,37.227,-116.0555,0.5,4.73,ml,14,269,1.746,0.42,ci,ci3340544,2016-01-28T19:40:57.620Z,"71km ENE of Beatty, NV",nuclear explosion,99,31.61,0.095,9,reviewed,ci,ci
1966-05-27T20:00:01.550Z,37.1783333,-116.0976667,0.3,4.29,ml,12,266,1.709,0.4,ci,ci3330197,2016-01-28T19:54:06.230Z,"66km ENE of Beatty, NV",nuclear explosion,99,31.61,0.293,12,reviewed,ci,ci
1966-05-26T20:33:23.310Z,31.5443333,-115.7196667,6,4.8,mh,6,317,1.259,0.43,ci,ci10086770,2016-01-28T19:45:23.530Z,"82km ESE of Maneadero, B.C., MX",earthquake,3.06,31.61,,0,reviewed,ci,ci
1966-05-24T03:49:56.900Z,39.783,-121.77,20,4.5,mb,,,,,ushis,ushis2894,2018-06-04T20:43:45.000Z,"Northern California",earthquake,,,,,reviewed,ushis,us
1966-05-19T13:56:29.060Z,37.1111667,-116.0578333,0.7,4.94,ml,16,265,1.738,2,ci,ci3340538,2016-01-28T20:02:34.300Z,"66km ENE of Beatty, NV",nuclear explosion,99,31.61,0.374,10,reviewed,ci,ci
1966-05-18T07:32:06.000Z,24.97,-109.085,20,5.9,mw,,,,,iscgem,iscgem847550,2015-05-13T18:53:00.000Z,"Gulf of California",earthquake,,,,,automatic,iscgem,iscgem
1966-05-13T17:25:56.100Z,36.917,-121.567,,3.93,mw,,,,,ushis,ushis2891,2018-06-04T20:43:45.000Z,"Northern California",earthquake,,,,,reviewed,ushis,bak
1966-05-13T13:30:01.150Z,37.0868333,-116.0333333,0.5,4.78,ml,15,264,1.757,1.31,ci,ci3340533,2016-01-28T19:40:55.570Z,"67km ENE of Beatty, NV",nuclear explosion,99,31.61,0.335,12,reviewed,ci,ci
1966-05-12T19:37:27.200Z,37.1343333,-116.0711667,0.2,3.95,ml,13,265,1.728,0.46,ci,ci3340532,2016-01-28T19:58:07.260Z,"66km ENE of Beatty, NV",nuclear explosion,99,31.61,0.296,12,reviewed,ci,ci
1966-05-07T03:26:54.990Z,31.867,-116.1361667,6,4.38,ml,8,297,,0.7,ci,ci3330220,2016-01-28T19:45:23.010Z,"44km ENE of Maneadero, B.C., MX",earthquake,4.05,31.61,0.103,9,reviewed,ci,ci
1966-05-06T15:00:01.110Z,37.348,-116.3218333,0.7,4.83,ml,14,271,1.552,0.38,ci,ci3330227,2016-01-28T19:36:52.360Z,"62km NE of Beatty, NV",nuclear explosion,99,31.61,0.176,10,reviewed,ci,ci
1966-05-05T14:00:02.820Z,37.0506667,-116.0388333,0.3,3.95,ml,15,263,1.749,1.59,ci,ci3340528,2016-01-28T19:54:05.730Z,"66km ENE of Beatty, NV",nuclear explosion,99,31.61,0.189,12,reviewed,ci,ci
1966-05-04T13:32:18.020Z,37.137,-116.1371667,0.2,3.86,ml,13,265,1.675,0.63,ci,ci3340044,2016-01-28T19:36:51.830Z,"60km ENE of Beatty, NV",nuclear explosion,99,31.61,0.133,11,reviewed,ci,ci
1966-04-29T10:01:47.090Z,37.4771667,-118.7153333,6,3.58,ml,7,313,0.5728,0.58,ci,ci3330214,2016-01-28T19:32:30.730Z,"26km WNW of West Bishop, CA",earthquake,4.04,31.61,0.329,6,reviewed,ci,ci
1966-04-25T18:38:01.120Z,36.8873333,-115.9406667,0.3,4.29,ml,15,259,1.712,0.58,ci,ci3340033,2016-01-28T19:45:20.420Z,"72km E of Beatty, NV",nuclear explosion,99,31.61,0.226,9,reviewed,ci,ci
1966-04-23T14:55:22.380Z,37.4256667,-115.6703333,0.01,3.81,ml,9,290,2.076,0.63,ci,ci3340032,2016-01-28T19:54:04.210Z,"45km W of Alamo, NV",nuclear explosion,13.36,31.61,0.141,3,reviewed,ci,ci
1966-04-17T07:04:18.160Z,37.4885,-118.4875,6,4.05,ml,6,317,0.4797,0.41,ci,ci3330247,2016-01-28T19:54:04.710Z,"13km NNW of Dixon Lane-Meadow Creek, CA",earthquake,2.81,31.61,0.194,10,reviewed,ci,ci
1966-04-14T14:13:44.160Z,37.2426667,-116.4308333,0.5,4.71,ml,15,265,1.45,0.65,ci,ci3330237,2016-01-28T19:40:53.550Z,"47km NE of Beatty, NV",nuclear explosion,99,31.61,0.185,10,reviewed,ci,ci
1966-04-07T22:27:31.330Z,37.0173333,-115.9921667,0.2,3.76,ml,11,306,1.765,0.65,ci,ci3340021,2016-01-28T19:49:47.170Z,"69km E of Beatty, NV",nuclear explosion,99,31.61,0.228,11,reviewed,ci,ci
1966-04-06T13:57:19.950Z,37.1395,-116.1408333,0.2,4.24,ml,12,282,1.673,0.92,ci,ci3339938,2016-01-28T19:54:03.720Z,"60km ENE of Beatty, NV",nuclear explosion,99,31.61,0.108,10,reviewed,ci,ci
1966-04-02T12:48:39.200Z,38.4,-118.2,9,4,mb,,,,,ushis,ushis2884,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-04-01T18:40:01.330Z,37.1026667,-116.0198333,0.6,3.62,ml,14,264,1.768,0.54,ci,ci3339783,2016-01-28T19:36:51.310Z,"69km ENE of Beatty, NV",nuclear explosion,99,31.61,0.037,5,reviewed,ci,ci
1966-03-19T14:21:57.490Z,33.257,-116.2696667,6,4.06,ml,6,162,0.5058,0.21,ci,ci3330266,2016-01-28T19:58:05.820Z,"10km E of Borrego Springs, CA",earthquake,0.84,31.61,0.137,9,reviewed,ci,ci
1966-03-18T19:00:01.440Z,37.0093333,-116.0091667,0.3,4.07,ml,13,261,1.749,0.44,ci,ci3339653,2016-01-28T19:45:19.890Z,"67km E of Beatty, NV",nuclear explosion,99,31.61,0.256,10,reviewed,ci,ci
1966-03-17T11:47:48.600Z,41.66,-111.56,7,5.23,mw,,,,,ushis,ushis2883,2018-06-04T20:43:45.000Z,"Utah",earthquake,,,,,reviewed,ushis,dos
1966-03-12T18:04:15.950Z,37.1436667,-116.0525,0.4,3.9,ml,13,279,1.743,0.96,ci,ci3339402,2016-01-28T20:02:32.770Z,"68km ENE of Beatty, NV",nuclear explosion,99,31.61,0.178,10,reviewed,ci,ci
1966-03-09T21:23:10.660Z,35.4041667,-118.4291667,4.72,3.58,ml,10,95,0.2606,0.43,ci,ci3330257,2016-01-28T19:54:02.180Z,"21km SSE of Bodfish, CA",earthquake,1.1,2.54,0.112,9,reviewed,ci,ci
1966-03-07T18:41:02.750Z,37.0373333,-116.0293333,0.2,3.81,ml,12,262,1.752,1.18,ci,ci3339401,2016-01-28T20:02:32.280Z,"66km ENE of Beatty, NV",nuclear explosion,99,31.61,0.246,9,reviewed,ci,ci
1966-03-07T18:09:43.400Z,46.3,-111.5,13,4.8,mb,,,,,ushis,ushis2882,2018-06-04T20:43:45.000Z,"western Montana",earthquake,,,,,reviewed,ushis,us
1966-03-05T18:15:01.190Z,37.1745,-116.2083333,0.4,3.83,ml,13,265,1.621,0.53,ci,ci3339400,2016-01-28T19:58:04.790Z,"57km ENE of Beatty, NV",nuclear explosion,99,31.61,0.173,9,reviewed,ci,ci
1966-03-04T12:40:02.140Z,32.6583333,-115.3285,6,3.67,ml,5,285,0.2326,0.51,ci,ci3330255,2016-01-28T19:49:46.620Z,"11km NNE of Puebla, B.C., MX",earthquake,3.2,31.61,0.201,9,reviewed,ci,ci
1966-03-04T10:52:37.630Z,32.7785,-115.4506667,6,3.5,ml,4,274,0.08526,0.64,ci,ci3330254,2016-01-28T19:54:01.680Z,"8km WSW of Holtville, CA",earthquake,6.04,31.61,0.068,6,reviewed,ci,ci
1966-02-24T15:55:08.010Z,37.2718333,-116.4338333,0.7,4.46,ml,11,267,1.451,0.43,ci,ci3330269,2016-01-28T19:36:46.890Z,"49km NE of Beatty, NV",nuclear explosion,99,31.61,0.256,8,reviewed,ci,ci
1966-02-24T08:24:54.530Z,31.9193333,-114.6186667,6,4.33,ml,7,320,1.897,0.42,ci,ci3339399,2016-01-28T20:02:31.740Z,"47km SE of Estacion Coahuila, B.C., MX",earthquake,6.68,31.61,0.186,7,reviewed,ci,ci
1966-02-14T10:57:49.360Z,33.207,-116.0646667,6,3.71,ml,6,190,0.613,0.56,ci,ci3330295,2016-01-28T19:36:48.390Z,"9km NE of Ocotillo Wells, CA",earthquake,2.4,31.61,0.12,8,reviewed,ci,ci
1966-02-13T14:34:49.600Z,33.1326667,-116.4285,6,3.53,ml,8,157,0.4957,0.44,ci,ci3330293,2016-01-28T19:36:47.880Z,"15km SSW of Borrego Springs, CA",earthquake,1.55,31.61,0.159,10,reviewed,ci,ci
1966-02-06T05:03:24.550Z,38.1481667,-118.2526667,6,3.68,ml,5,325,1.092,0.21,ci,ci3330287,2016-01-28T19:36:47.380Z,"53km SE of Hawthorne, NV",earthquake,4.59,31.61,0.045,6,reviewed,ci,ci
1966-02-03T18:17:38.010Z,37.1263333,-116.0695,0.3,3.9,ml,11,264,1.729,1.08,ci,ci3339392,2016-01-28T19:53:59.690Z,"65km ENE of Beatty, NV",nuclear explosion,99,31.61,0.17,10,reviewed,ci,ci
1966-01-28T18:00:10.900Z,41.6,-118.2,20,4.4,mb,,,,,ushis,ushis2880,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,,reviewed,ushis,us
1966-01-26T21:45:07.330Z,33.1626667,-116.4403333,6,3.54,ml,5,153,0.5193,0.43,ci,ci3330280,2016-01-28T19:45:18.370Z,"12km SSW of Borrego Springs, CA",earthquake,1.95,31.61,0.23,7,reviewed,ci,ci
1966-01-23T01:56:39.900Z,36.98,-107.02,3,4.99,mw,,,,,ushis,ushis2878,2018-06-04T20:43:45.000Z,"New Mexico",earthquake,,,,,reviewed,ushis,hdp
1966-01-21T18:28:01.310Z,37.0316667,-116.0156667,0.3,3.8,ml,8,276,1.76,0.32,ci,ci3339389,2016-01-29T00:55:31.420Z,"67km ENE of Beatty, NV",nuclear explosion,99,31.61,0.102,8,reviewed,ci,ci
1966-01-18T18:35:00.080Z,37.0916667,-116.0186667,0.6,4.35,ml,14,264,1.769,1.24,ci,ci3330271,2016-01-28T19:49:44.170Z,"68km ENE of Beatty, NV",nuclear explosion,99,31.61,0.299,9,reviewed,ci,ci
1966-01-13T15:37:45.740Z,37.1161667,-116.0275,0.2,3.66,ml,7,282,1.762,0.62,ci,ci3339387,2016-01-28T19:36:44.420Z,"68km ENE of Beatty, NV",nuclear explosion,99,31.61,0.104,9,reviewed,ci,ci
1966-01-07T19:10:23.170Z,33.2066667,-116.2085,6,3.98,ml,9,91,0.5672,0.74,ci,ci3330304,2016-01-28T19:36:44.900Z,"10km NW of Ocotillo Wells, CA",earthquake,1.82,31.61,0.088,10,reviewed,ci,ci
1966-01-01T13:23:39.000Z,42.842,-78.249,,4.27,mw,,,,,ushis,ushis2873,2018-06-04T20:43:45.000Z,"New York",earthquake,,,,,reviewed,ushis,hrn
1965-12-28T15:37:10.290Z,35.8811667,-116.7635,6,3.58,ml,9,217,0.5792,0.4,ci,ci3330334,2016-01-28T19:36:43.920Z,"46km WSW of Shoshone, CA",earthquake,2.64,31.61,0.193,10,reviewed,ci,ci
1965-12-28T13:22:32.160Z,31.218,-115.8778333,6,4.06,ml,6,328,1.606,0.66,ci,ci3339355,2016-01-28T19:32:25.600Z,"86km SE of Maneadero, B.C., MX",earthquake,5.42,31.61,0.066,8,reviewed,ci,ci
1965-12-27T03:15:39.820Z,35.8666667,-116.7841667,6,3.62,ml,8,217,0.5639,0.32,ci,ci3330331,2016-01-28T19:58:01.300Z,"48km WSW of Shoshone, CA",earthquake,2.52,31.61,0.175,10,reviewed,ci,ci
1965-12-26T14:25:01.140Z,33.3205,-116.7376667,5.6,3.61,ml,10,113,0.1097,0.51,ci,ci3330330,2016-01-28T19:49:43.300Z,"9km NNE of Lake Henshaw, CA",earthquake,1.2,3.54,0.203,10,reviewed,ci,ci
1965-12-16T19:15:01.520Z,37.0725,-116.0291667,0.5,4.73,ml,11,263,1.761,0.6,ci,ci3339350,2016-01-28T19:53:54.830Z,"67km ENE of Beatty, NV",nuclear explosion,99,31.61,0.206,10,reviewed,ci,ci
1965-12-16T15:39:19.140Z,37.1408333,-116.0631667,0.3,3.84,ml,8,266,1.735,0.51,ci,ci3339349,2016-01-28T19:49:41.360Z,"67km ENE of Beatty, NV",nuclear explosion,99,31.61,0.157,9,reviewed,ci,ci
1965-12-03T22:49:52.210Z,34.2378333,-117.0911667,0.06,3.56,ml,12,101,0.3391,0.57,ci,ci3330367,2016-01-28T20:02:29.730Z,"4km NNE of Running Springs, CA",earthquake,1.12,2.55,0.203,10,reviewed,ci,ci
